ClassDefIdentifier,versionMajor,versionMinor,versionMicro,base,deprecated,base_typing_TypeAlias,fieldRename,typeC,typeStub,type_field_type,typeStub_typing_TypeAlias,list2Sequence,defaultValue,keywordArguments,kwargAnnotation,keywordArgumentsDefaultValue,classAs_astAttribute,classVersionMinorMinimum,attribute,attributeKind,attributeVersionMinorMinimum,TypeAliasSubcategory,type,ast_exprType,ast_arg,match_args,match_argsVersionMinorMinimum
alias,3,11,9,AST,False,No,No,No,int,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'alias')",-1,col_offset,_attribute,10,No,int,ast.Name('int'),"ast.arg('col_offset', ast.Name('int'))","'name', 'asname'",-1.0
alias,3,11,9,AST,False,No,No,No,int | None,No,No,False,ast.Constant(None),True,int,No,"ast.Attribute(ast.Name('ast'), 'alias')",-1,end_lineno,_attribute,10,No,int | None,"ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('end_lineno', ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None)))","'name', 'asname'",-1.0
alias,3,11,9,AST,False,No,No,No,int | None,No,No,False,ast.Constant(None),True,int,No,"ast.Attribute(ast.Name('ast'), 'alias')",-1,end_col_offset,_attribute,10,No,int | None,"ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('end_col_offset', ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None)))","'name', 'asname'",-1.0
arg,3,11,9,AST,False,No,No,identifier,str,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'arg')",-1,arg,_field,-1,str,str,ast.Name('str'),"ast.arg('arg', ast.Name('str'))","'arg', 'annotation', 'type_comment'",-1.0
arg,3,11,9,AST,False,No,No,expr | None,expr | None,No,No,False,ast.Constant(None),False,No,No,"ast.Attribute(ast.Name('ast'), 'arg')",-1,annotation,_field,-1,exprOrNone,ast.expr | None,"ast.BinOp(left=ast.Attribute(value=ast.Name('ast'), attr='expr'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('annotation', ast.BinOp(left=ast.Attribute(value=ast.Name('ast'), attr='expr'), op=ast.BitOr(), right=ast.Constant(value=None)))","'arg', 'annotation', 'type_comment'",-1.0
arg,3,11,9,AST,False,No,No,string | None,str | None,No,No,False,ast.Constant(None),True,str,No,"ast.Attribute(ast.Name('ast'), 'arg')",-1,type_comment,_field,-1,strOrNone,str | None,"ast.BinOp(left=ast.Name('str'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('type_comment', ast.BinOp(left=ast.Name('str'), op=ast.BitOr(), right=ast.Constant(value=None)))","'arg', 'annotation', 'type_comment'",-1.0
arg,3,11,9,AST,False,No,No,No,int,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'arg')",-1,lineno,_attribute,-1,No,int,ast.Name('int'),"ast.arg('lineno', ast.Name('int'))","'arg', 'annotation', 'type_comment'",-1.0
arg,3,11,9,AST,False,No,No,No,int,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'arg')",-1,col_offset,_attribute,-1,No,int,ast.Name('int'),"ast.arg('col_offset', ast.Name('int'))","'arg', 'annotation', 'type_comment'",-1.0
arg,3,11,9,AST,False,No,No,No,int | None,No,No,False,ast.Constant(None),True,int,No,"ast.Attribute(ast.Name('ast'), 'arg')",-1,end_lineno,_attribute,-1,No,int | None,"ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('end_lineno', ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None)))","'arg', 'annotation', 'type_comment'",-1.0
arg,3,11,9,AST,False,No,No,No,int | None,No,No,False,ast.Constant(None),True,int,No,"ast.Attribute(ast.Name('ast'), 'arg')",-1,end_col_offset,_attribute,-1,No,int | None,"ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('end_col_offset', ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None)))","'arg', 'annotation', 'type_comment'",-1.0
arguments,3,11,9,AST,False,No,No,list(arg),list[arg],No,No,False,ast.List(),False,No,No,"ast.Attribute(ast.Name('ast'), 'arguments')",-1,posonlyargs,_field,-1,list_arg,list[ast.arg],"ast.Subscript(value=ast.Name('list'), slice=ast.Attribute(value=ast.Name('ast'), attr='arg'))","ast.arg('posonlyargs', ast.Subscript(value=ast.Name('list'), slice=ast.Attribute(value=ast.Name('ast'), attr='arg')))","'posonlyargs', 'args', 'vararg', 'kwonlyargs', 'kw_defaults', 'kwarg', 'defaults'",-1.0
arguments,3,11,9,AST,False,No,No,list(arg),list[arg],No,No,False,ast.List(),False,No,No,"ast.Attribute(ast.Name('ast'), 'arguments')",-1,args,_field,-1,list_arg,list[ast.arg],"ast.Subscript(value=ast.Name('list'), slice=ast.Attribute(value=ast.Name('ast'), attr='arg'))","ast.arg('args', ast.Subscript(value=ast.Name('list'), slice=ast.Attribute(value=ast.Name('ast'), attr='arg')))","'posonlyargs', 'args', 'vararg', 'kwonlyargs', 'kw_defaults', 'kwarg', 'defaults'",-1.0
arguments,3,11,9,AST,False,No,No,arg | None,arg | None,No,No,False,ast.Constant(None),False,No,No,"ast.Attribute(ast.Name('ast'), 'arguments')",-1,vararg,_field,-1,argOrNone,ast.arg | None,"ast.BinOp(left=ast.Attribute(value=ast.Name('ast'), attr='arg'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('vararg', ast.BinOp(left=ast.Attribute(value=ast.Name('ast'), attr='arg'), op=ast.BitOr(), right=ast.Constant(value=None)))","'posonlyargs', 'args', 'vararg', 'kwonlyargs', 'kw_defaults', 'kwarg', 'defaults'",-1.0
arguments,3,11,9,AST,False,No,No,list(arg),list[arg],No,No,False,ast.List(),False,No,No,"ast.Attribute(ast.Name('ast'), 'arguments')",-1,kwonlyargs,_field,-1,list_arg,list[ast.arg],"ast.Subscript(value=ast.Name('list'), slice=ast.Attribute(value=ast.Name('ast'), attr='arg'))","ast.arg('kwonlyargs', ast.Subscript(value=ast.Name('list'), slice=ast.Attribute(value=ast.Name('ast'), attr='arg')))","'posonlyargs', 'args', 'vararg', 'kwonlyargs', 'kw_defaults', 'kwarg', 'defaults'",-1.0
arguments,3,11,9,AST,False,No,No,list(expr),list[expr | None],No,No,True,ast.List(ast.Constant(None)),False,No,No,"ast.Attribute(ast.Name('ast'), 'arguments')",-1,kw_defaults,_field,-1,list_exprOrNone,list[ast.expr | None],"ast.Subscript(value=ast.Name('list'), slice=ast.BinOp(left=ast.Attribute(value=ast.Name('ast'), attr='expr'), op=ast.BitOr(), right=ast.Constant(value=None)))","ast.arg('kw_defaults', ast.Subscript(value=ast.Name('list'), slice=ast.BinOp(left=ast.Attribute(value=ast.Name('ast'), attr='expr'), op=ast.BitOr(), right=ast.Constant(value=None))))","'posonlyargs', 'args', 'vararg', 'kwonlyargs', 'kw_defaults', 'kwarg', 'defaults'",-1.0
arguments,3,11,9,AST,False,No,No,arg | None,arg | None,No,No,False,ast.Constant(None),False,No,No,"ast.Attribute(ast.Name('ast'), 'arguments')",-1,kwarg,_field,-1,argOrNone,ast.arg | None,"ast.BinOp(left=ast.Attribute(value=ast.Name('ast'), attr='arg'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('kwarg', ast.BinOp(left=ast.Attribute(value=ast.Name('ast'), attr='arg'), op=ast.BitOr(), right=ast.Constant(value=None)))","'posonlyargs', 'args', 'vararg', 'kwonlyargs', 'kw_defaults', 'kwarg', 'defaults'",-1.0
arguments,3,11,9,AST,False,No,No,list(expr),list[expr],No,No,True,ast.List(),False,No,No,"ast.Attribute(ast.Name('ast'), 'arguments')",-1,defaults,_field,-1,list_expr,list[ast.expr],"ast.Subscript(value=ast.Name('list'), slice=ast.Attribute(value=ast.Name('ast'), attr='expr'))","ast.arg('defaults', ast.Subscript(value=ast.Name('list'), slice=ast.Attribute(value=ast.Name('ast'), attr='expr')))","'posonlyargs', 'args', 'vararg', 'kwonlyargs', 'kw_defaults', 'kwarg', 'defaults'",-1.0
boolop,3,11,9,AST,False,No,No,No,No,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'boolop')",-1,No,No,-1,No,No,No,No,No,No
cmpop,3,11,9,AST,False,No,No,No,No,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'cmpop')",-1,No,No,-1,No,No,No,No,No,No
comprehension,3,11,9,AST,False,No,No,expr,expr,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'comprehension')",-1,target,_field,-1,expr,ast.expr,"ast.Attribute(value=ast.Name('ast'), attr='expr')","ast.arg('target', ast.Attribute(value=ast.Name('ast'), attr='expr'))","'target', 'iter', 'ifs', 'is_async'",-1.0
comprehension,3,11,9,AST,False,No,No,expr,expr,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'comprehension')",-1,iter,_field,-1,expr,ast.expr,"ast.Attribute(value=ast.Name('ast'), attr='expr')","ast.arg('iter', ast.Attribute(value=ast.Name('ast'), attr='expr'))","'target', 'iter', 'ifs', 'is_async'",-1.0
comprehension,3,11,9,AST,False,No,No,list(expr),list[expr],No,No,True,ast.List(),False,No,No,"ast.Attribute(ast.Name('ast'), 'comprehension')",-1,ifs,_field,-1,list_expr,list[ast.expr],"ast.Subscript(value=ast.Name('list'), slice=ast.Attribute(value=ast.Name('ast'), attr='expr'))","ast.arg('ifs', ast.Subscript(value=ast.Name('list'), slice=ast.Attribute(value=ast.Name('ast'), attr='expr')))","'target', 'iter', 'ifs', 'is_async'",-1.0
comprehension,3,11,9,AST,False,No,No,int,int,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'comprehension')",-1,is_async,_field,-1,int,int,ast.Name('int'),"ast.arg('is_async', ast.Name('int'))","'target', 'iter', 'ifs', 'is_async'",-1.0
excepthandler,3,11,9,AST,False,No,No,No,int,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'excepthandler')",-1,lineno,_attribute,-1,No,int,ast.Name('int'),"ast.arg('lineno', ast.Name('int'))",No,No
excepthandler,3,11,9,AST,False,No,No,No,int,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'excepthandler')",-1,col_offset,_attribute,-1,No,int,ast.Name('int'),"ast.arg('col_offset', ast.Name('int'))",No,No
excepthandler,3,11,9,AST,False,No,No,No,int | None,No,No,False,ast.Constant(None),True,int,No,"ast.Attribute(ast.Name('ast'), 'excepthandler')",-1,end_lineno,_attribute,-1,No,int | None,"ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('end_lineno', ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None)))",No,No
excepthandler,3,11,9,AST,False,No,No,No,int | None,No,No,False,ast.Constant(None),True,int,No,"ast.Attribute(ast.Name('ast'), 'excepthandler')",-1,end_col_offset,_attribute,-1,No,int | None,"ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('end_col_offset', ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None)))",No,No
expr,3,11,9,AST,False,No,No,No,int,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'expr')",-1,lineno,_attribute,-1,No,int,ast.Name('int'),"ast.arg('lineno', ast.Name('int'))",No,No
expr,3,11,9,AST,False,No,No,No,int,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'expr')",-1,col_offset,_attribute,-1,No,int,ast.Name('int'),"ast.arg('col_offset', ast.Name('int'))",No,No
expr,3,11,9,AST,False,No,No,No,int | None,No,No,False,ast.Constant(None),True,int,No,"ast.Attribute(ast.Name('ast'), 'expr')",-1,end_lineno,_attribute,-1,No,int | None,"ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('end_lineno', ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None)))",No,No
expr,3,11,9,AST,False,No,No,No,int | None,No,No,False,ast.Constant(None),True,int,No,"ast.Attribute(ast.Name('ast'), 'expr')",-1,end_col_offset,_attribute,-1,No,int | None,"ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('end_col_offset', ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None)))",No,No
expr_context,3,11,9,AST,False,No,No,No,No,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'expr_context')",-1,No,No,-1,No,No,No,No,No,No
keyword,3,11,9,AST,False,No,No,identifier | None,str | None,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'keyword')",-1,arg,_field,-1,strOrNone,str | None,"ast.BinOp(left=ast.Name('str'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('arg', ast.BinOp(left=ast.Name('str'), op=ast.BitOr(), right=ast.Constant(value=None)))","'arg', 'value'",-1.0
keyword,3,11,9,AST,False,No,No,expr,expr,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'keyword')",-1,value,_field,-1,expr,ast.expr,"ast.Attribute(value=ast.Name('ast'), attr='expr')","ast.arg('value', ast.Attribute(value=ast.Name('ast'), attr='expr'))","'arg', 'value'",-1.0
keyword,3,11,9,AST,False,No,No,No,int,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'keyword')",-1,lineno,_attribute,-1,No,int,ast.Name('int'),"ast.arg('lineno', ast.Name('int'))","'arg', 'value'",-1.0
keyword,3,11,9,AST,False,No,No,No,int,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'keyword')",-1,col_offset,_attribute,-1,No,int,ast.Name('int'),"ast.arg('col_offset', ast.Name('int'))","'arg', 'value'",-1.0
keyword,3,11,9,AST,False,No,No,No,int | None,No,No,False,ast.Constant(None),True,int,No,"ast.Attribute(ast.Name('ast'), 'keyword')",-1,end_lineno,_attribute,-1,No,int | None,"ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('end_lineno', ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None)))","'arg', 'value'",-1.0
keyword,3,11,9,AST,False,No,No,No,int | None,No,No,False,ast.Constant(None),True,int,No,"ast.Attribute(ast.Name('ast'), 'keyword')",-1,end_col_offset,_attribute,-1,No,int | None,"ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('end_col_offset', ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None)))","'arg', 'value'",-1.0
match_case,3,11,9,AST,False,No,No,pattern,_Pattern,No,_Pattern,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'match_case')",10,pattern,_field,10,pattern,ast.pattern,"ast.Attribute(value=ast.Name('ast'), attr='pattern')","ast.arg('pattern', ast.Attribute(value=ast.Name('ast'), attr='pattern'))","'pattern', 'guard', 'body'",-1.0
match_case,3,11,9,AST,False,No,No,expr | None,expr | None,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'match_case')",10,guard,_field,10,exprOrNone,ast.expr | None,"ast.BinOp(left=ast.Attribute(value=ast.Name('ast'), attr='expr'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('guard', ast.BinOp(left=ast.Attribute(value=ast.Name('ast'), attr='expr'), op=ast.BitOr(), right=ast.Constant(value=None)))","'pattern', 'guard', 'body'",-1.0
match_case,3,11,9,AST,False,No,No,list(stmt),list[stmt],No,No,True,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'match_case')",10,body,_field,10,list_stmt,list[ast.stmt],"ast.Subscript(value=ast.Name('list'), slice=ast.Attribute(value=ast.Name('ast'), attr='stmt'))","ast.arg('body', ast.Subscript(value=ast.Name('list'), slice=ast.Attribute(value=ast.Name('ast'), attr='stmt')))","'pattern', 'guard', 'body'",-1.0
mod,3,11,9,AST,False,No,No,No,No,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'mod')",-1,No,No,-1,No,No,No,No,No,No
operator,3,11,9,AST,False,No,No,No,No,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'operator')",-1,No,No,-1,No,No,No,No,No,No
pattern,3,11,9,AST,False,No,No,No,int,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'pattern')",10,lineno,_attribute,10,No,int,ast.Name('int'),"ast.arg('lineno', ast.Name('int'))",No,No
pattern,3,11,9,AST,False,No,No,No,int,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'pattern')",10,col_offset,_attribute,10,No,int,ast.Name('int'),"ast.arg('col_offset', ast.Name('int'))",No,No
pattern,3,11,9,AST,False,No,No,No,int | None,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'pattern')",10,end_lineno,_attribute,10,No,int,ast.Name('int'),"ast.arg('end_lineno', ast.Name('int'))",No,No
pattern,3,11,9,AST,False,No,No,No,int | None,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'pattern')",10,end_col_offset,_attribute,10,No,int,ast.Name('int'),"ast.arg('end_col_offset', ast.Name('int'))",No,No
slice,3,11,9,AST,True,No,No,No,No,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'slice')",-1,No,No,-1,No,No,No,No,No,No
stmt,3,11,9,AST,False,No,No,No,int,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'stmt')",-1,lineno,_attribute,-1,No,int,ast.Name('int'),"ast.arg('lineno', ast.Name('int'))",No,No
stmt,3,11,9,AST,False,No,No,No,int,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'stmt')",-1,col_offset,_attribute,-1,No,int,ast.Name('int'),"ast.arg('col_offset', ast.Name('int'))",No,No
stmt,3,11,9,AST,False,No,No,No,int | None,No,No,False,ast.Constant(None),True,int,No,"ast.Attribute(ast.Name('ast'), 'stmt')",-1,end_lineno,_attribute,-1,No,int | None,"ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('end_lineno', ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None)))",No,No
stmt,3,11,9,AST,False,No,No,No,int | None,No,No,False,ast.Constant(None),True,int,No,"ast.Attribute(ast.Name('ast'), 'stmt')",-1,end_col_offset,_attribute,-1,No,int | None,"ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('end_col_offset', ast.BinOp(left=ast.Name('int'), op=ast.BitOr(), right=ast.Constant(value=None)))",No,No
type_ignore,3,11,9,AST,False,No,No,No,No,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'type_ignore')",-1,No,No,-1,No,No,No,No,No,No
unaryop,3,11,9,AST,False,No,No,No,No,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'unaryop')",-1,No,No,-1,No,No,No,No,No,No
withitem,3,11,9,AST,False,No,No,expr,expr,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'withitem')",-1,context_expr,_field,-1,expr,ast.expr,"ast.Attribute(value=ast.Name('ast'), attr='expr')","ast.arg('context_expr', ast.Attribute(value=ast.Name('ast'), attr='expr'))","'context_expr', 'optional_vars'",-1.0
withitem,3,11,9,AST,False,No,No,expr | None,expr | None,No,No,False,ast.Constant(None),False,No,No,"ast.Attribute(ast.Name('ast'), 'withitem')",-1,optional_vars,_field,-1,exprOrNone,ast.expr | None,"ast.BinOp(left=ast.Attribute(value=ast.Name('ast'), attr='expr'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('optional_vars', ast.BinOp(left=ast.Attribute(value=ast.Name('ast'), attr='expr'), op=ast.BitOr(), right=ast.Constant(value=None)))","'context_expr', 'optional_vars'",-1.0
AST,3,12,10,object,False,No,No,No,No,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'AST')",-1,No,No,-1,No,No,No,No,No,No
Add,3,12,10,operator,False,No,No,No,No,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'Add')",-1,No,No,-1,No,No,No,No,No,No
And,3,12,10,boolop,False,No,No,No,No,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'And')",-1,No,No,-1,No,No,No,No,No,No
AnnAssign,3,12,10,stmt,False,No,No,expr,Name | Attribute | Subscript,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'AnnAssign')",-1,target,_field,-1,NameOrAttributeOrSubscript,ast.Name | ast.Attribute | ast.Subscript,"ast.BinOp(left=ast.BinOp(left=ast.Attribute(value=ast.Name('ast'), attr='Name'), op=ast.BitOr(), right=ast.Attribute(value=ast.Name('ast'), attr='Attribute')), op=ast.BitOr(), right=ast.Attribute(value=ast.Name('ast'), attr='Subscript'))","ast.arg('target', ast.BinOp(left=ast.BinOp(left=ast.Attribute(value=ast.Name('ast'), attr='Name'), op=ast.BitOr(), right=ast.Attribute(value=ast.Name('ast'), attr='Attribute')), op=ast.BitOr(), right=ast.Attribute(value=ast.Name('ast'), attr='Subscript')))","'target', 'annotation', 'value', 'simple'",-1.0
AnnAssign,3,12,10,stmt,False,No,No,expr,expr,No,No,False,No,False,No,No,"ast.Attribute(ast.Name('ast'), 'AnnAssign')",-1,annotation,_field,-1,expr,ast.expr,"ast.Attribute(value=ast.Name('ast'), attr='expr')","ast.arg('annotation', ast.Attribute(value=ast.Name('ast'), attr='expr'))","'target', 'annotation', 'value', 'simple'",-1.0
AnnAssign,3,12,10,stmt,False,No,No,expr | None,expr | None,No,No,False,ast.Constant(None),False,No,No,"ast.Attribute(ast.Name('ast'), 'AnnAssign')",-1,value,_field,-1,exprOrNone,ast.expr | None,"ast.BinOp(left=ast.Attribute(value=ast.Name('ast'), attr='expr'), op=ast.BitOr(), right=ast.Constant(value=None))","ast.arg('value', ast.BinOp(left=ast.Attribute(value=ast.Name('ast'), attr='expr'), op=ast.BitOr(), right=ast.Constant(value=None)))","'target', 'annotation', 'value', 'simple'",-1.0
AnnAssign,3,12,10,stmt,False,No,No,int,int,No,No,False,"ast.Call(ast.Name('int'), args=[ast.Call(ast.Name('isinstance'), args=[ast.Name('target'), ast.Attribute(ast.Name('ast'), attr='Name')])])",True,int,"ast.Call(ast.Name('int'), args=[ast.Call(ast.Name('isinstance'), args=[ast.Name('target'), ast.Attribute(ast.Name('ast'), attr='Name')])])","ast.Attribute(ast.Name('ast'), 'AnnAssign')",-1,simple,_field,-1,int,int,ast.Name('int'),"ast.arg('simple', ast.Name('int'))","'target', 'annotation', 'value', 'simple'",-1.0
AnnAssign,3,12,10,stmt,False,No,No,No,int,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'AnnAssign')",-1,lineno,_attribute,-1,No,int,ast.Name('int'),"ast.arg('lineno', ast.Name('int'))","'target', 'annotation', 'value', 'simple'",-1.0
AnnAssign,3,12,10,stmt,False,No,No,No,int,No,No,False,No,True,int,No,"ast.Attribute(ast.Name('ast'), 'AnnAssign')",-1,col_offset,_attribute,-1,No,int,ast.Name('int'),"ast.arg('col_offset', ast.Name('int'))","'target', 'annotation', 'value', 'simple'",-1.0
